Intercept,log_ntl_sum_unfiltered,log_ndvi_sum,log_forest_loss_area_ha,log_chlor_a_sum_B150_D15,yhat,residual,Intercept_SE,log_ntl_sum_unfiltered_SE,log_ndvi_sum_SE,log_forest_loss_area_ha_SE,log_chlor_a_sum_B150_D15_SE,Intercept_TV,log_ntl_sum_unfiltered_TV,log_ndvi_sum_TV,log_forest_loss_area_ha_TV,log_chlor_a_sum_B150_D15_TV,regency_city_id,year
6.568191565135914,0.2914158266064207,-0.08592876728587702,-0.002538691902849894,0.049972706517568646,7.7261236019018895,1.1621723501415762,0.15134767905046279,0.004853182923694175,0.01103895470113277,0.01196087189445567,4.326499237518431e-4,52.70059562901902,60.04633066346467,-7.784139858555573,-0.2122497360770728,115.50379134293274,72.05,2015
6.897784482687897,0.26880973273762143,-0.0568427990486048,0.016966849022151807,0.03296010495315616,8.822213958464005,-0.3641297879676948,0.16034400992198145,0.011028147082060564,0.010986224219839351,0.010674544456613961,0.007059305670207179,52.55618049693072,24.374877369462453,-5.1740068208289305,1.5894682055157048,4.669029291685118,72.06,2015
7.043950468725255,0.20185687183863152,-0.06900426765173469,0.009453384618347677,0.033779268921751156,7.514403195321842,0.6494836577419054,0.15859630638327246,0.05151020471129473,0.0026972438564105646,0.008390628973907858,0.004355910370511777,50.54062559512333,3.918774405382435,-25.583251394838328,1.1266598305972826,7.754812667961858,72.07,2015
6.89810315513882,0.30688453673135535,-0.08219168000622519,8.284113555025263e-4,0.05368045024276424,8.744483341928404,0.4736148601168182,0.17931643331227443,0.008531123680100946,0.010961532117939132,0.012787036513537174,0.005131363650271191,47.28427044019971,35.97234646206935,-7.498192690756626,0.06478524986031886,10.461244593321162,72.08,2015
7.049224986901391,0.241916504193519,-0.07039780961490735,0.008944554977506989,0.041816438053477685,8.276616923578274,-0.20086322844301918,0.1659848026168717,5.015358555609785e-4,0.012275285010004876,0.01842666752791057,0.00406986916336818,50.03313060456215,482.3513643365144,-5.734922615444787,0.4854135976545308,10.274639398695276,72.09,2015
6.712593463633829,0.320511116728085,-0.06954954421488072,0.010515190982575794,0.05039076588571784,9.114618073697478,-0.5628244415520864,0.1517979765835293,0.01843109468814353,0.012946798822656072,0.00922718362396788,0.0031710972625826044,56.16348663974168,17.389695086004057,-5.371949094719341,1.1395883523182824,15.890640277831972,72.10,2015
6.961809788514179,0.21514636539878126,-0.06655203389724629,0.010958554918876514,0.031192932447591745,7.686402015287532,-0.4762189187077741,0.167534369683734,0.04084657117558381,0.01697463000268878,0.005790743956144986,0.00826023647284718,47.92380444072752,5.267183002312463,-3.9206765559369745,1.8924260858136512,3.7762759637848484,72.11,2015
7.091089796830359,0.24783531324692978,-0.06390133367735187,0.01321827061575324,0.03957255115809919,8.17520637765107,0.5019451677858537,0.15741080138123179,0.013109098571904848,0.014805834476808829,0.013761629550939276,0.007615878869092302,53.68598281698351,18.905595368554582,-4.315956238565543,0.9605163812050914,5.196058372028131,72.12,2015
6.7524330199030125,0.3252990218605807,-0.07598483945638075,0.006009808311719894,0.054711221532566044,9.375788136744628,0.10459845623198305,0.1809042755864149,0.018435183057126565,0.023073141453523974,0.007972341871392044,0.014795627502175824,47.20418855150455,17.64555420212269,-3.293216036898848,0.7538322375869873,3.6977966311006605,72.71,2015
6.466960711403503,0.3308170603778345,-0.05509463061844691,0.021318936642986844,0.022639609195891034,7.529399065567158,0.38060443380000564,0.15779032476228522,0.03904957784695086,0.008300843199602911,0.01315132032595005,0.008275636922219061,52.95776940211206,8.471719250702884,-6.6372330248428835,1.621049150549587,2.7356938696895323,73.01,2015
6.508578220864691,0.33027225420500606,-0.05559385191083662,0.020012797840173853,0.025412379215676146,8.914285569592751,-0.09339129788584444,0.1608031629513473,0.008978317803234217,0.011628597411507471,0.0194581741615412,0.00627950081439471,52.23302087994577,36.785538387384065,-4.7807873936560785,1.0285033772453769,4.046878878878795,73.02,2015
6.543723139754056,0.32988726977140964,-0.057925450716155194,0.019355688030123955,0.025074778944754846,8.456043476315402,-0.14389363761909735,0.1602910554056228,0.0013551296810302672,0.018422694423420847,Inf,0.005708699296087048,52.444978353046174,243.4359415112254,-3.1442442340309533,0,4.392380408255523,73.03,2015
6.582925904870651,0.3295743829516483,-0.06057622621513915,0.018605060055780494,0.024634756117460715,9.019969803424383,-0.4857385870194282,0.15659089346419272,0.011833559529291236,0.006404518528480201,1.219433914960755,0.007196482670228972,53.73431609572763,27.85082393305778,-9.45835755580427,0.01525712859673848,3.423166183581862,73.04,2015
6.614465222750882,0.3296395143451208,-0.062334805313674635,0.017832587509752324,0.02493542954985464,8.916568998667639,-0.41316240718410846,0.1550738618458924,0.009209483322624295,0.01196376127792452,0.18075009560651137,0.006932975739271852,54.35234237298244,35.7934862138594,-5.21030166563876,0.09865879987457069,3.596641685706162,73.05,2015
6.5886437931562805,0.3298369287942801,-0.06002967894181545,0.018444279512160412,0.025481268164755294,9.313747909702052,-0.06609055860176483,0.15841782789553135,0.016074321900257146,0.001021113758923441,0.022463832616885105,0.0203650557184776,53.21612041337472,20.51949256963702,-58.78843411639529,0.8210655691182739,1.2512250649840186,73.06,2015
6.535007500151822,0.330201468408083,-0.056021365517169866,0.01960241999223542,0.026092069536970058,8.489105111799706,0.10789322061180151,0.1587602724550556,8.838881533266167e-4,0.014289344458717976,0.04232080661636594,0.002643008491239017,53.056755415043334,373.5783392563087,-3.920499339841377,0.4631863510998144,9.872109614274581,73.07,2015
6.5755164764217415,0.3305808016931336,-0.05501571351825475,0.019261820925428223,0.02797266522693505,9.023294537735726,0.27475721616945137,0.14933078697387944,0.010157743259601535,0.007515569940057563,0.0034036726711878366,0.007323562360857312,56.813518937845174,32.54470931627991,-7.320231726542003,5.6591284727465005,3.8195435293133095,73.08,2015
6.6066045905587005,0.3303093867307325,-0.05950986967926609,0.018189268079983927,0.0265778594362336,9.381789010121338,0.11875599996087516,0.14816913115475147,0.015113348093532911,0.0020763916154832368,0.013240686703526468,0.004482705637091993,57.10188361393276,21.855474027761844,-28.660234050028375,1.3737405383317072,5.928977182065228,73.09,2015
6.644681359189833,0.3302981449190657,-0.06176585653423967,0.017340881527862992,0.02662071666598314,9.123038670113718,-0.9085085412430249,0.1469256240164457,0.010711336131036553,0.010700851302615992,0.05179346975889504,0.009967444787184379,57.68174521266571,30.83631592533192,-5.772050726388472,0.3348082607438143,2.6707664034628684,73.10,2015
6.6566959546594155,0.3318644878776068,-0.05908683976020632,0.017516703073510963,0.028815461285590264,8.636198365922397,1.047382266752324,0.1411232041876364,0.0019077904163474616,0.005094637495786262,0.02314372393293843,0.003948302898093188,60.468862301592964,173.9522774797109,-11.597849662331543,0.7568662296641457,7.298189128171128,73.11,2015
6.643716720559279,0.3317007002426031,-0.05686801475500372,0.018150851211805187,0.02936379512971277,8.410969677720667,0.13222648690055294,0.14167597019120953,0.001400020096412219,0.002648118753113595,0.010848554935602151,Inf,60.31656483622513,236.92567063332916,-21.474873318328214,1.6731123471789582,0,73.12,2015
6.678171547149875,0.3321139792080149,-0.053458012162728996,0.01900337841021775,0.03103217273537796,8.947749252718156,0.36439381336797183,0.15678079256982902,0.006431937471343182,0.004315398732249415,0.003859320171406679,0.005416701992725998,55.023258500963074,51.63513804164199,-12.387734130622,4.924022254233245,5.728979142114624,73.13,2015
6.685702840116312,0.33328544343871724,-0.055681742492224906,0.017979853603118486,0.032001175803401956,8.73891410431154,0.0560502079279388,0.1513341528262365,0.007134336553370248,0.002387441543214146,2.598003449110507e-4,Inf,56.976787298690574,46.71568840991581,-23.3227668549581,69.20642699406096,0,73.14,2015
6.677631320090905,0.33504152552658756,-0.059733237799690905,0.016143706419486176,0.033010095331723374,8.966144945189109,0.21139637058812255,0.14555985953804124,0.00796267739089204,0.0017674653633006456,0.0020689335940872315,4.7598891082758306e-4,58.98838267677432,42.076491245246046,-33.795987768689464,7.802911831304295,69.35055540333919,73.15,2015
6.655459068309609,0.334294519002445,-0.056736733476554654,0.017356204963412898,0.0337166959952251,8.2434665966296,-0.0483481844204956,0.14561695922449516,0.0037596313569133494,3.2701401652851747e-4,0.002325152002285983,Inf,59.036542007627496,88.91683446243522,-173.499393325261,7.464546380773847,0,73.16,2015
6.706687163245132,0.3286658722385532,-0.05887382630967889,0.01651603504128334,0.03540728266896302,8.623745587199267,0.2905337062942479,0.14805522253033296,7.384328868205531e-4,0.0018515803064817246,0.010430312808848324,0.004469873977367991,58.09378749344021,445.08563757727444,-31.796528675306465,1.5834649778933119,7.921315645192305,73.17,2015
6.638448700554989,0.3350170457103733,-0.06132819343083116,0.015268208593514238,0.036355643074105874,8.278387131421889,-0.1417810868479119,0.1410756864392641,9.457991975661078e-4,7.945942377460474e-5,0.0010685374004633403,Inf,60.603110776562744,354.2158278126017,-771.8177469395603,14.288885524169412,0,73.18,2015
6.703468584692292,0.3159670995089198,-0.06011068856478564,0.015890455626526558,0.041609319694295356,8.294196703686291,0.42548335114202374,0.14386542056410956,0.007304870834899415,0.014034043143103178,0.007973153253124738,0.004686819248800754,59.39776866227862,43.25430341620415,-4.283205342312642,1.9929951327975501,8.877944184628454,73.22,2015
6.921844586978668,0.2846755322823921,-0.05806870704233657,0.01668426211113027,0.03654434624735235,9.46530814188426,0.12559380336718462,0.15592542975959586,0.020363017301636095,0.012464727070834795,0.015704221661944354,0.00601327900481417,54.899078194094834,13.980027029664187,-4.658642480685104,1.0624061777961797,6.0772743486698895,73.24,2015
6.652751468990472,0.3312366907249795,-0.061791968330119754,0.015113576636941297,0.03830174047335704,8.27944777670423,-0.04122802156287264,0.14172942252450196,8.987197345793619e-4,0.003614743815886556,0.007981872114837635,Inf,60.31470060291071,368.5650575816186,-17.094425352786608,1.8934876955553344,0,73.26,2015
6.63377380348961,0.329948951694055,-0.062124752402780675,0.017508379327324707,0.02588347567660609,9.676065718041803,1.718393165207651,0.15137616673680535,0.016650357562460433,0.06405424544198741,0.17590213525696705,0.0060720813102179035,55.856803075121995,19.81632829543261,-0.9698772028943149,0.09953477427518176,4.262702416887963,73.71,2015
6.694428991029072,0.3328265954747857,-0.059064232971243406,0.016926201891970374,0.030683137724538442,9.010112533953883,-0.7559166073075616,0.13997649264956302,0.00782799404324588,0.0471588028312295,0.1370455155757745,0.014680666247762156,61.33408675233954,42.517481954646335,-1.252454036685806,0.12350788583528388,2.090037141823561,73.72,2015
6.698767279729153,0.3264323615950865,-0.059666874205035664,0.01615546127885916,0.03699956346518134,8.992413313663231,-0.663752123993687,0.14171228776626216,0.007473664751055244,0.026949902014572456,0.012311684595969492,7.61667375963315e-4,60.550636870043164,43.677683234185196,-2.2139922502416653,1.3122055842908789,48.57706215706866,73.73,2015
6.841632707659779,0.31463311210225553,-0.09481721809233981,0.0018617193509724796,0.026254602273971472,8.458912811942563,-0.7176138288058853,0.14420731620294336,0.007635710112852725,0.006155471762136518,0.013211627791363013,0.003522722293574201,56.853782544035404,41.20548154030269,-15.403728870235199,0.14091521350530042,7.452929889438774,74.01,2015
6.846392762320051,0.3112560374573749,-0.09508865874165152,4.383610423514671e-5,0.028804045199107977,8.329124591214946,-0.00946081203902338,0.14345146220694394,0.0069904111956817,0.011726267261329762,0.011362083738477715,0.003502064803155027,57.05246329920457,44.526141416352175,-8.109030488775373,0.003858104309396671,8.224874986082003,74.02,2015
6.808439700181079,0.3201049686143443,-0.08451436227110391,0.008649082396804618,0.02423047262572841,8.378788328639557,0.1429445428187126,0.15338656811414433,8.557059217382225e-4,0.0027039072618896412,0.009182363735263207,0.00848204233680455,54.21953866945679,374.0829185383045,-31.25638347967621,0.9419233049535363,2.8566790477559425,74.03,2015
6.820039123420334,0.32241352363882664,-0.08156040648534325,0.010592455950053675,0.023154121224324482,7.9907900058218555,1.5895202395552488,0.16273632653945802,0.012138760125405268,0.003487536565149226,0.004699794370406428,0.004092331888051967,51.450012772908785,26.560663552782945,-23.386251287046626,2.253812638432022,5.657928500844616,74.04,2015
6.800496531979966,0.31737247616317654,-0.08860072702187649,0.005115303309905846,0.026614247458199635,8.52334443312254,0.2753185745775131,0.1457194898933687,0.006870533353957461,0.0071617251073379466,0.01386994880500832,0.007439714733843899,56.61269335229875,46.19328075605199,-12.371422484660247,0.3688047722323786,3.577320960591291,74.05,2015
6.805832860035138,0.3186870177750059,-0.09047572886639475,0.005643836090910485,0.024372864916250927,7.972625933602372,0.2480516173637506,0.14463735634442418,0.008682931123135403,0.005365658804000286,0.011541373368014817,0.008256729067475793,56.95024042873685,36.70270018909561,-16.86199815741954,0.48900905559051827,2.95187897254113,74.06,2015
6.827282256245699,0.32525120934718144,-0.07548542335728572,0.013373466666974039,0.023170778997439506,8.17244119257525,-0.40330764899790417,0.1573056417668318,0.01941121259435312,0.05272373708333132,0.0069299165021310255,0.0031378282677639396,53.81857479293112,16.755841901489436,-1.4317161023312692,1.9298164217218996,7.384336241559621,74.07,2015
6.89350977858439,0.309638904964042,-0.10018127971203482,-0.003197063836961826,0.02915169737902371,7.576504656210799,0.9213487207948514,0.14467205242274772,0.022420492462651393,0.00640171489613077,0.008432774113233062,0.00409841755948191,56.40356664616419,13.810530945287937,-15.649131730715611,-0.37912361863753224,7.1129154011112625,74.08,2015
6.83841779081224,0.31091376122314796,-0.09470092215408514,-2.7847300874324083e-4,0.029662687052998373,7.481778761979198,-0.004038781388011614,0.14344550273873072,0.026278132810765256,0.010595946584365983,0.009352372084141993,0.005581771343020122,57.02924897563943,11.831653468764614,-8.93746692662774,-0.029775655442048053,5.314206768804833,74.09,2015
6.795439220869051,0.32027254047832054,-0.08236385073176544,0.009082034368234689,0.02527625307174252,7.429046475514105,0.28844274888212684,0.15623199735042462,0.043310624077382294,0.004202225532663488,0.002519233366837705,0.004935548074729593,53.32884801522483,7.394780086892664,-19.60005480228495,3.605078627406008,5.121265701201248,74.10,2015
6.8484594011273465,0.3130295200236386,-0.09543458351358138,7.547948571624959e-4,0.027406240071917068,7.49422826409362,0.371995621661541,0.1439460285407146,0.014688245020665194,0.009944257257135887,0.010302417221029503,Inf,56.899174636411566,21.31156714660131,-9.596954407539949,0.0732638604095545,0,74.11,2015
6.762363520892446,0.3176423557999108,-0.08351431423083532,0.007133279540656127,0.027756846879794937,6.349035387093525,0.32442691609573426,0.15243320576704844,Inf,0.004056250095972184,0.0032697201447027388,3.5358943607695836e-4,54.28953264297054,0,-20.58904462369423,2.1816177608388676,78.50021535641605,74.12,2015
6.805353889141763,0.3192015408637175,-0.08591146414110662,0.007759344874275626,0.02460055673901777,7.620019058675072,-0.35203316465163326,0.14985817748441846,0.047411440568093,0.026813581516869228,0.007485729464645086,0.008566382252232007,55.33779521850236,6.732584731427335,-3.2040279321528584,1.0365516027426342,2.8717556623868834,74.13,2015
6.811286227145676,0.32100752041105357,-0.08506586910333874,0.009125583241159968,0.022970922032986285,7.87655727652319,-0.7090565437822951,0.15487766393446428,0.0234963673048386,0.018165142320223586,0.002722022046446487,0.006226913114891548,53.692139640489735,13.662006396407865,-4.682917843623683,3.3525015908938456,3.6889742331640614,74.14,2015
6.828066884079265,0.3226971307562653,-0.08259491629357381,0.010641050828745871,0.022225733050978146,7.377933196810821,0.016117280193937766,0.16619431994152578,0.06621161823258756,0.01517488422712651,0.002169166939996689,0.0023825982739821452,50.35417231164537,4.8737236661804255,-5.442869616489578,4.905593309827096,9.328359419077083,74.15,2015
6.797029034488517,0.31601972086569285,-0.08877969851299027,0.004287939080204924,0.027805788244703453,9.198544064405429,0.25743454560983814,0.14562758752946217,0.015015364350400844,0.03082202013555029,0.0067422093200334285,1.1464706167489333e-4,56.57061548527173,21.046423749101802,-2.8803984334106403,0.6359842711296397,242.53380626145318,74.71,2015
6.8272752619368875,0.32212478985937726,-0.08295173144043688,0.010209508459894327,0.022730394454940402,8.674688843299714,-0.14844671726486602,0.16318283498360708,0.004201749684237782,0.020202972852373765,0.010735380787346444,9.732939899831817e-4,51.24086243917068,76.6644407846995,-4.105917086885082,0.9510150279837347,23.354088989425673,74.72,2015
6.701572980793765,0.2579436097984295,-0.08165486236133304,2.895079136651215e-4,0.04247011470679238,8.315299308266367,-0.40864895046087746,0.13934678639593456,0.014904097922663404,0.004111412072955513,0.010899876116758142,0.007373224816859112,56.75773592679195,17.306891778146227,-19.86053961811591,0.026560660925312188,5.7600460804725655,75.01,2015
6.666603251101268,0.26491095834769723,-0.082139453506878,1.6032934446104477e-4,0.04412615020266279,7.918016468528625,0.922048317225233,0.14025263787822217,0.0016097551728785821,0.003906882419306049,0.007836997875401312,0.0015870941354989292,56.48982126262285,164.56599289815017,-21.024296278020017,0.020458005349763442,27.803108344793305,75.02,2015
6.784186352382637,0.24373044199861887,-0.08008283299997725,0.0014576796523506962,0.03965931611447301,8.04835861716035,0.1341587231675927,0.13784457795295915,0.010130456372869894,0.005973281248417321,0.0010983366020173356,0.015517593010334238,57.359698745977916,24.059176904541722,-13.406841176480008,1.3271702405923178,2.5557646787140973,75.03,2015
6.607060876596573,0.2802131629378828,-0.08356765844138986,-6.797436644720192e-4,0.047354019355662136,7.951784433842634,-0.1520639029781341,0.14439519263912665,0.002538090267510556,0.011683260712571066,0.009928693314127594,0.003640565912385477,55.133755083500716,110.40315095362044,-7.152768434883246,-0.06846255020333925,13.007323722545504,75.04,2015
6.663799956819853,0.2627257977021378,-0.08276528093198546,-4.850215718628264e-4,0.043236285512981865,7.730612438005543,-0.25421367223521596,0.14228032369355673,0.007168505294248557,0.001782459392602831,0.008937725069142635,0.0024363264208622252,55.463020857422556,36.650010974104774,-46.43319296667269,-0.054266781324182396,17.746507669395292,75.05,2015
6.7569936760452975,0.24872055407726593,-0.08039652384546987,0.0012413921410740919,0.040609992964879466,8.569743490955911,-0.11964140909417331,0.1375781215976399,0.013502048304326513,0.08209862390738706,0.13932241896651884,0.014740401875740225,57.51187509371897,18.42094980489497,-0.9792676176419561,0.008910210935774925,2.7550126046234498,75.71,2015
6.547424145480766,0.34526745080605736,-0.07290025369449303,0.008736553525750562,0.05185453266745138,8.109905562699312,-0.16459812835352938,0.1544927927684576,0.013668287301884813,0.006648473444918817,0.00933094005727696,0.0013176097090800533,54.9082292644424,25.2604765454737,-10.964961249895342,0.9362993945006804,39.35500194792575,76.01,2015
6.579411490293307,0.3355887858511531,-0.06723315594162618,0.01220670596739427,0.042133002963029055,8.56306495069062,0.3262861032818467,0.1382917571471804,0.0031257991580543438,0.011503568939644352,0.008685949490655579,0.0068172655982070346,61.1926575330784,107.36095599310373,-5.844547574268267,1.4053392758645848,6.180337608396861,76.02,2015
6.611652077781132,0.33570963598692144,-0.0653643734121842,0.013160494300119526,0.03763118747861422,7.515861562597105,-0.04174756612646924,0.14199018399184382,0.025968142342748926,0.0078497212210207,0.0031611010523394773,Inf,59.77950579553184,12.92774937675361,-8.326967489895758,4.163262762631288,0,76.03,2015
6.656734504083845,0.3337641554947364,-0.06547219770164418,0.013270745415822356,0.034751788043964636,8.672156986966653,0.1027048463320206,0.1453388574203658,0.004344321117965141,0.003216137459216533,0.005060809864277487,0.001106551335469064,58.50141157859648,76.8276898580347,-20.35740030763285,2.6222572615296174,31.40549103330434,76.04,2015
6.640779323854725,0.3316302677094723,-0.06850462061469072,0.011683738409755935,0.035415269045536574,8.130670760566844,0.5712776904514403,0.1436118154206918,0.007609653109894443,0.003063900606239209,6.848596832805821e-4,0.013467825487304599,58.78486948778061,43.58020831176528,-22.358630196812047,17.060047035896535,2.629620429736089,76.05,2015
6.555432978314582,0.33565333609829906,-0.06693117927918983,0.012178738392324173,0.04730337354118097,7.7272601193759725,-0.2246984272332604,0.14246583911491278,0.036072299075666184,0.0066571382425176465,0.009663810603776562,4.4775337340995845e-4,59.484016179330524,9.305016444730178,-10.054046775191692,1.2602418333369232,105.64604612787693,76.06,2015
6.650416270936992,0.31439369298135367,-0.08606714154971191,0.002723916671351693,0.03298770987310541,8.110773767671734,-0.9115884486513393,0.16583421807414944,0.0029777549952424223,0.01498570754324664,0.016756866769969465,0.005197701227088646,49.00061449307897,105.58077930644477,-5.743281810440666,0.1625552502591543,6.346596010787368,81.01,2015
6.43233374237544,0.329167076266721,-0.05188513147018194,0.02135224185014566,0.024944022833879743,8.076989932012504,-0.7175541211252394,0.15993748499517166,0.010190297645923456,0.005358165838984298,1.1098029297138115e-5,0.006682733159910601,52.22280247744819,32.30200801822521,-9.683375436550014,1923.9669745377075,3.7326079370515273,81.02,2015
6.641800659953278,0.32957178088522243,-0.06516409453204854,0.0192327790407789,0.01979247377791684,7.955355308673857,0.4927578646011259,0.1629720343595432,0.013753875780482854,0.010385714879754628,0.007795037826617707,0.00943061723361558,51.59992665265248,23.962102475354204,-6.27439663870188,2.467310546602449,2.0987463797561694,81.03,2015
6.9058540992819,0.31018908747452983,-0.10172684616624723,-0.003655374649311589,0.028416300498265306,8.092542527007538,-0.9704019383850904,0.14561871823567246,0.0021638754666791814,0.010505017185949051,0.007580331483278368,0.001316844844954758,56.00490432020314,143.34886283939684,-9.683643954653554,-0.4822183116101276,21.579080183316194,81.04,2015
6.629604710630733,0.3257769572070431,-0.07311395284190096,0.010120735513137939,0.033047671630762415,8.607327616951618,-1.1001096593444837,0.1630337987828999,0.007339016966269388,0.012904590322347153,0.016182303990311103,0.0044100977387097635,51.103821895643,44.38972667652027,-5.6657321941703165,0.6254199352080871,7.4936370096030975,81.05,2015
